TOP.5f97ec95.000a7daa	START
TOP.5f97ec95.000a7daa	hashes->hashes_cnt	0
TOP.5f97ec95.000a7daa	hashes->digests_cnt	1
TOP.5f97ec95.000a7daa	hashes->digests_done	0
TOP.5f97ec95.000a7daa	hashes->salts_cnt	1
TOP.5f97ec95.000a7daa	hashes->salts_done	0
TOP.5f97ec9c.000a7352	START
TOP.5f97ec9c.000a7352	folder_config->cwd	/media/WIN/Users/Thmyris/Desktop/Files/sec/thm/crackthehash
TOP.5f97ec9c.000a7352	folder_config->install_dir	/home/thmyris/files/hashcat-6.1.1
TOP.5f97ec9c.000a7352	folder_config->profile_dir	/home/thmyris/files/hashcat-6.1.1
TOP.5f97ec9c.000a7352	folder_config->session_dir	/home/thmyris/files/hashcat-6.1.1
TOP.5f97ec9c.000a7352	folder_config->shared_dir	/home/thmyris/files/hashcat-6.1.1
TOP.5f97ec9c.000a7352	user_options->separator	:
TOP.5f97ec9c.000a7352	user_options->encoding_from	utf-8
TOP.5f97ec9c.000a7352	user_options->encoding_to	utf-8
TOP.5f97ec9c.000a7352	user_options->rule_buf_l	:
TOP.5f97ec9c.000a7352	user_options->rule_buf_r	:
TOP.5f97ec9c.000a7352	user_options->session	hashcat
TOP.5f97ec9c.000a7352	user_options->limit	0
TOP.5f97ec9c.000a7352	user_options->skip	0
TOP.5f97ec9c.000a7352	user_options->attack_mode	0
TOP.5f97ec9c.000a7352	user_options->benchmark	0
TOP.5f97ec9c.000a7352	user_options->benchmark_all	0
TOP.5f97ec9c.000a7352	user_options->bitmap_max	18
TOP.5f97ec9c.000a7352	user_options->bitmap_min	16
TOP.5f97ec9c.000a7352	user_options->debug_mode	0
TOP.5f97ec9c.000a7352	user_options->example_hashes	0
TOP.5f97ec9c.000a7352	user_options->force	0
TOP.5f97ec9c.000a7352	user_options->hwmon_disable	0
TOP.5f97ec9c.000a7352	user_options->hwmon_temp_abort	90
TOP.5f97ec9c.000a7352	user_options->hash_mode	3200
TOP.5f97ec9c.000a7352	user_options->hex_charset	0
TOP.5f97ec9c.000a7352	user_options->hex_salt	0
TOP.5f97ec9c.000a7352	user_options->hex_wordlist	0
TOP.5f97ec9c.000a7352	user_options->hook_threads	8
TOP.5f97ec9c.000a7352	user_options->increment	0
TOP.5f97ec9c.000a7352	user_options->increment_max	256
TOP.5f97ec9c.000a7352	user_options->increment_min	1
TOP.5f97ec9c.000a7352	user_options->keep_guessing	0
TOP.5f97ec9c.000a7352	user_options->kernel_accel	0
TOP.5f97ec9c.000a7352	user_options->kernel_loops	0
TOP.5f97ec9c.000a7352	user_options->kernel_threads	0
TOP.5f97ec9c.000a7352	user_options->keyspace	0
TOP.5f97ec9c.000a7352	user_options->left	0
TOP.5f97ec9c.000a7352	user_options->logfile_disable	0
TOP.5f97ec9c.000a7352	user_options->loopback	0
TOP.5f97ec9c.000a7352	user_options->machine_readable	0
TOP.5f97ec9c.000a7352	user_options->markov_classic	0
TOP.5f97ec9c.000a7352	user_options->markov_disable	0
TOP.5f97ec9c.000a7352	user_options->markov_threshold	256
TOP.5f97ec9c.000a7352	user_options->backend_info	0
TOP.5f97ec9c.000a7352	user_options->backend_vector_width	0
TOP.5f97ec9c.000a7352	user_options->optimized_kernel_enable	0
TOP.5f97ec9c.000a7352	user_options->outfile_autohex	1
TOP.5f97ec9c.000a7352	user_options->outfile_check_timer	5
TOP.5f97ec9c.000a7352	user_options->outfile_format	3
TOP.5f97ec9c.000a7352	user_options->wordlist_autohex_disable	0
TOP.5f97ec9c.000a7352	user_options->potfile_disable	0
TOP.5f97ec9c.000a7352	user_options->progress_only	0
TOP.5f97ec9c.000a7352	user_options->quiet	0
TOP.5f97ec9c.000a7352	user_options->remove	0
TOP.5f97ec9c.000a7352	user_options->remove_timer	60
TOP.5f97ec9c.000a7352	user_options->restore	0
TOP.5f97ec9c.000a7352	user_options->restore_disable	0
TOP.5f97ec9c.000a7352	user_options->restore_timer	60
TOP.5f97ec9c.000a7352	user_options->rp_files_cnt	0
TOP.5f97ec9c.000a7352	user_options->rp_gen	0
TOP.5f97ec9c.000a7352	user_options->rp_gen_func_max	4
TOP.5f97ec9c.000a7352	user_options->rp_gen_func_min	1
TOP.5f97ec9c.000a7352	user_options->rp_gen_seed	0
TOP.5f97ec9c.000a7352	user_options->runtime	0
TOP.5f97ec9c.000a7352	user_options->scrypt_tmto	0
TOP.5f97ec9c.000a7352	user_options->segment_size	33554432
TOP.5f97ec9c.000a7352	user_options->self_test_disable	0
TOP.5f97ec9c.000a7352	user_options->slow_candidates	0
TOP.5f97ec9c.000a7352	user_options->show	0
TOP.5f97ec9c.000a7352	user_options->speed_only	0
TOP.5f97ec9c.000a7352	user_options->spin_damp	0
TOP.5f97ec9c.000a7352	user_options->status	0
TOP.5f97ec9c.000a7352	user_options->status_json	0
TOP.5f97ec9c.000a7352	user_options->status_timer	10
TOP.5f97ec9c.000a7352	user_options->stdout_flag	0
TOP.5f97ec9c.000a7352	user_options->usage	0
TOP.5f97ec9c.000a7352	user_options->username	0
TOP.5f97ec9c.000a7352	user_options->veracrypt_pim_start	485
TOP.5f97ec9c.000a7352	user_options->veracrypt_pim_stop	485
TOP.5f97ec9c.000a7352	user_options->version	0
TOP.5f97ec9c.000a7352	user_options->workload_profile	2
TOP.5f97ec9c.000a7352	user_options->brain_client	0
TOP.5f97ec9c.000a7352	user_options->brain_client_features	2
TOP.5f97ec9c.000a7352	user_options->brain_server	0
TOP.5f97ec9c.000a7352	user_options->brain_server_timer	300
TOP.5f97ec9c.000a7352	user_options->brain_port	6863
TOP.5f97ec9c.000a7352	user_options->brain_session	0
TOP.5f97ec9c.000a7352	hashes->hashfile	hash
TOP.5f97ec9c.000a7352	hashes->hashlist_mode	5
TOP.5f97ec9c.000a7352	hashes->hashlist_format	0
TOP.5f97ec9c.000a7352	hashes->hashes_cnt	0
TOP.5f97ec9c.000a7352	hashes->digests_cnt	1
TOP.5f97ec9c.000a7352	hashes->digests_done	0
TOP.5f97ec9c.000a7352	hashes->salts_cnt	1
TOP.5f97ec9c.000a7352	hashes->salts_done	0
TOP.5f97ec9c.000a7352	SUB.5f97ec9f.000d8f07	START
TOP.5f97ec9c.000a7352	SUB.5f97ec9f.000d8f07	straight_ctx->dict	/home/thmyris/files/SecLists/Passwords/Leaked-Databases/rockyou.txt
TOP.5f97ec9c.000a7352	SUB.5f97ec9f.000d8f07	runtime_start	1603792033
TOP.5f97ec9c.000a7352	SUB.5f97ec9f.000d8f07	runtime_stop	1603792283
TOP.5f97ec9c.000a7352	SUB.5f97ec9f.000d8f07	status-after-work	10
TOP.5f97ec9c.000a7352	SUB.5f97ec9f.000d8f07	STOP
TOP.5f97ec9c.000a7352	proc_start	1603792028
TOP.5f97ec9c.000a7352	proc_stop	1603792285
TOP.5f97ec9c.000a7352	STOP
TOP.5f97edee.0002e12f	START
TOP.5f97edee.0002e12f	folder_config->cwd	/media/WIN/Users/Thmyris/Desktop/Files/sec/thm/crackthehash
TOP.5f97edee.0002e12f	folder_config->install_dir	/home/thmyris/files/hashcat-6.1.1
TOP.5f97edee.0002e12f	folder_config->profile_dir	/home/thmyris/files/hashcat-6.1.1
TOP.5f97edee.0002e12f	folder_config->session_dir	/home/thmyris/files/hashcat-6.1.1
TOP.5f97edee.0002e12f	folder_config->shared_dir	/home/thmyris/files/hashcat-6.1.1
TOP.5f97edee.0002e12f	user_options->separator	:
TOP.5f97edee.0002e12f	user_options->encoding_from	utf-8
TOP.5f97edee.0002e12f	user_options->encoding_to	utf-8
TOP.5f97edee.0002e12f	user_options->rule_buf_l	:
TOP.5f97edee.0002e12f	user_options->rule_buf_r	:
TOP.5f97edee.0002e12f	user_options->session	hashcat
TOP.5f97edee.0002e12f	user_options->limit	0
TOP.5f97edee.0002e12f	user_options->skip	0
TOP.5f97edee.0002e12f	user_options->attack_mode	0
TOP.5f97edee.0002e12f	user_options->benchmark	0
TOP.5f97edee.0002e12f	user_options->benchmark_all	0
TOP.5f97edee.0002e12f	user_options->bitmap_max	18
TOP.5f97edee.0002e12f	user_options->bitmap_min	16
TOP.5f97edee.0002e12f	user_options->debug_mode	0
TOP.5f97edee.0002e12f	user_options->example_hashes	0
TOP.5f97edee.0002e12f	user_options->force	0
TOP.5f97edee.0002e12f	user_options->hwmon_disable	0
TOP.5f97edee.0002e12f	user_options->hwmon_temp_abort	90
TOP.5f97edee.0002e12f	user_options->hash_mode	3200
TOP.5f97edee.0002e12f	user_options->hex_charset	0
TOP.5f97edee.0002e12f	user_options->hex_salt	0
TOP.5f97edee.0002e12f	user_options->hex_wordlist	0
TOP.5f97edee.0002e12f	user_options->hook_threads	8
TOP.5f97edee.0002e12f	user_options->increment	0
TOP.5f97edee.0002e12f	user_options->increment_max	256
TOP.5f97edee.0002e12f	user_options->increment_min	1
TOP.5f97edee.0002e12f	user_options->keep_guessing	0
TOP.5f97edee.0002e12f	user_options->kernel_accel	0
TOP.5f97edee.0002e12f	user_options->kernel_loops	0
TOP.5f97edee.0002e12f	user_options->kernel_threads	0
TOP.5f97edee.0002e12f	user_options->keyspace	0
TOP.5f97edee.0002e12f	user_options->left	0
TOP.5f97edee.0002e12f	user_options->logfile_disable	0
TOP.5f97edee.0002e12f	user_options->loopback	0
TOP.5f97edee.0002e12f	user_options->machine_readable	0
TOP.5f97edee.0002e12f	user_options->markov_classic	0
TOP.5f97edee.0002e12f	user_options->markov_disable	0
TOP.5f97edee.0002e12f	user_options->markov_threshold	256
TOP.5f97edee.0002e12f	user_options->backend_info	0
TOP.5f97edee.0002e12f	user_options->backend_vector_width	0
TOP.5f97edee.0002e12f	user_options->optimized_kernel_enable	0
TOP.5f97edee.0002e12f	user_options->outfile_autohex	1
TOP.5f97edee.0002e12f	user_options->outfile_check_timer	5
TOP.5f97edee.0002e12f	user_options->outfile_format	3
TOP.5f97edee.0002e12f	user_options->wordlist_autohex_disable	0
TOP.5f97edee.0002e12f	user_options->potfile_disable	0
TOP.5f97edee.0002e12f	user_options->progress_only	0
TOP.5f97edee.0002e12f	user_options->quiet	0
TOP.5f97edee.0002e12f	user_options->remove	0
TOP.5f97edee.0002e12f	user_options->remove_timer	60
TOP.5f97edee.0002e12f	user_options->restore	0
TOP.5f97edee.0002e12f	user_options->restore_disable	0
TOP.5f97edee.0002e12f	user_options->restore_timer	60
TOP.5f97edee.0002e12f	user_options->rp_files_cnt	0
TOP.5f97edee.0002e12f	user_options->rp_gen	0
TOP.5f97edee.0002e12f	user_options->rp_gen_func_max	4
TOP.5f97edee.0002e12f	user_options->rp_gen_func_min	1
TOP.5f97edee.0002e12f	user_options->rp_gen_seed	0
TOP.5f97edee.0002e12f	user_options->runtime	0
TOP.5f97edee.0002e12f	user_options->scrypt_tmto	0
TOP.5f97edee.0002e12f	user_options->segment_size	33554432
TOP.5f97edee.0002e12f	user_options->self_test_disable	0
TOP.5f97edee.0002e12f	user_options->slow_candidates	0
TOP.5f97edee.0002e12f	user_options->show	0
TOP.5f97edee.0002e12f	user_options->speed_only	0
TOP.5f97edee.0002e12f	user_options->spin_damp	0
TOP.5f97edee.0002e12f	user_options->status	0
TOP.5f97edee.0002e12f	user_options->status_json	0
TOP.5f97edee.0002e12f	user_options->status_timer	10
TOP.5f97edee.0002e12f	user_options->stdout_flag	0
TOP.5f97edee.0002e12f	user_options->usage	0
TOP.5f97edee.0002e12f	user_options->username	0
TOP.5f97edee.0002e12f	user_options->veracrypt_pim_start	485
TOP.5f97edee.0002e12f	user_options->veracrypt_pim_stop	485
TOP.5f97edee.0002e12f	user_options->version	0
TOP.5f97edee.0002e12f	user_options->workload_profile	2
TOP.5f97edee.0002e12f	user_options->brain_client	0
TOP.5f97edee.0002e12f	user_options->brain_client_features	2
TOP.5f97edee.0002e12f	user_options->brain_server	0
TOP.5f97edee.0002e12f	user_options->brain_server_timer	300
TOP.5f97edee.0002e12f	user_options->brain_port	6863
TOP.5f97edee.0002e12f	user_options->brain_session	0
TOP.5f97edee.0002e12f	hashes->hashfile	hash
TOP.5f97edee.0002e12f	hashes->hashlist_mode	5
TOP.5f97edee.0002e12f	hashes->hashlist_format	0
TOP.5f97edee.0002e12f	hashes->hashes_cnt	0
TOP.5f97edee.0002e12f	hashes->digests_cnt	1
TOP.5f97edee.0002e12f	hashes->digests_done	0
TOP.5f97edee.0002e12f	hashes->salts_cnt	1
TOP.5f97edee.0002e12f	hashes->salts_done	0
TOP.5f97edee.0002e12f	SUB.5f97edf1.0000a0a7	START
TOP.5f97edee.0002e12f	SUB.5f97edf1.0000a0a7	straight_ctx->dict	/home/thmyris/files/SecLists/Passwords/Leaked-Databases/rockyou.txt
TOP.5f97edee.0002e12f	SUB.5f97edf1.0000a0a7	runtime_start	1603792369
TOP.5f97edee.0002e12f	SUB.5f97edf1.0000a0a7	runtime_stop	1603792387
TOP.5f97edee.0002e12f	SUB.5f97edf1.0000a0a7	status-after-work	8
TOP.5f97edee.0002e12f	SUB.5f97edf1.0000a0a7	STOP
TOP.5f97edee.0002e12f	proc_start	1603792366
TOP.5f97edee.0002e12f	proc_stop	1603792388
TOP.5f97edee.0002e12f	STOP
TOP.5f97ee11.0002b672	START
TOP.5f97ee11.0002b672	folder_config->cwd	/media/WIN/Users/Thmyris/Desktop/Files/sec/thm/crackthehash
TOP.5f97ee11.0002b672	folder_config->install_dir	/home/thmyris/files/hashcat-6.1.1
TOP.5f97ee11.0002b672	folder_config->profile_dir	/home/thmyris/files/hashcat-6.1.1
TOP.5f97ee11.0002b672	folder_config->session_dir	/home/thmyris/files/hashcat-6.1.1
TOP.5f97ee11.0002b672	folder_config->shared_dir	/home/thmyris/files/hashcat-6.1.1
TOP.5f97ee11.0002b672	user_options->separator	:
TOP.5f97ee11.0002b672	user_options->encoding_from	utf-8
TOP.5f97ee11.0002b672	user_options->encoding_to	utf-8
TOP.5f97ee11.0002b672	user_options->rule_buf_l	:
TOP.5f97ee11.0002b672	user_options->rule_buf_r	:
TOP.5f97ee11.0002b672	user_options->session	hashcat
TOP.5f97ee11.0002b672	user_options->limit	0
TOP.5f97ee11.0002b672	user_options->skip	0
TOP.5f97ee11.0002b672	user_options->attack_mode	0
TOP.5f97ee11.0002b672	user_options->benchmark	0
TOP.5f97ee11.0002b672	user_options->benchmark_all	0
TOP.5f97ee11.0002b672	user_options->bitmap_max	18
TOP.5f97ee11.0002b672	user_options->bitmap_min	16
TOP.5f97ee11.0002b672	user_options->debug_mode	0
TOP.5f97ee11.0002b672	user_options->example_hashes	0
TOP.5f97ee11.0002b672	user_options->force	0
TOP.5f97ee11.0002b672	user_options->hwmon_disable	0
TOP.5f97ee11.0002b672	user_options->hwmon_temp_abort	90
TOP.5f97ee11.0002b672	user_options->hash_mode	3200
TOP.5f97ee11.0002b672	user_options->hex_charset	0
TOP.5f97ee11.0002b672	user_options->hex_salt	0
TOP.5f97ee11.0002b672	user_options->hex_wordlist	0
TOP.5f97ee11.0002b672	user_options->hook_threads	8
TOP.5f97ee11.0002b672	user_options->increment	0
TOP.5f97ee11.0002b672	user_options->increment_max	256
TOP.5f97ee11.0002b672	user_options->increment_min	1
TOP.5f97ee11.0002b672	user_options->keep_guessing	0
TOP.5f97ee11.0002b672	user_options->kernel_accel	0
TOP.5f97ee11.0002b672	user_options->kernel_loops	0
TOP.5f97ee11.0002b672	user_options->kernel_threads	0
TOP.5f97ee11.0002b672	user_options->keyspace	0
TOP.5f97ee11.0002b672	user_options->left	0
TOP.5f97ee11.0002b672	user_options->logfile_disable	0
TOP.5f97ee11.0002b672	user_options->loopback	0
TOP.5f97ee11.0002b672	user_options->machine_readable	0
TOP.5f97ee11.0002b672	user_options->markov_classic	0
TOP.5f97ee11.0002b672	user_options->markov_disable	0
TOP.5f97ee11.0002b672	user_options->markov_threshold	256
TOP.5f97ee11.0002b672	user_options->backend_info	0
TOP.5f97ee11.0002b672	user_options->backend_vector_width	0
TOP.5f97ee11.0002b672	user_options->optimized_kernel_enable	0
TOP.5f97ee11.0002b672	user_options->outfile_autohex	1
TOP.5f97ee11.0002b672	user_options->outfile_check_timer	5
TOP.5f97ee11.0002b672	user_options->outfile_format	3
TOP.5f97ee11.0002b672	user_options->wordlist_autohex_disable	0
TOP.5f97ee11.0002b672	user_options->potfile_disable	0
TOP.5f97ee11.0002b672	user_options->progress_only	0
TOP.5f97ee11.0002b672	user_options->quiet	0
TOP.5f97ee11.0002b672	user_options->remove	0
TOP.5f97ee11.0002b672	user_options->remove_timer	60
TOP.5f97ee11.0002b672	user_options->restore	0
TOP.5f97ee11.0002b672	user_options->restore_disable	0
TOP.5f97ee11.0002b672	user_options->restore_timer	60
TOP.5f97ee11.0002b672	user_options->rp_files_cnt	0
TOP.5f97ee11.0002b672	user_options->rp_gen	0
TOP.5f97ee11.0002b672	user_options->rp_gen_func_max	4
TOP.5f97ee11.0002b672	user_options->rp_gen_func_min	1
TOP.5f97ee11.0002b672	user_options->rp_gen_seed	0
TOP.5f97ee11.0002b672	user_options->runtime	0
TOP.5f97ee11.0002b672	user_options->scrypt_tmto	0
TOP.5f97ee11.0002b672	user_options->segment_size	33554432
TOP.5f97ee11.0002b672	user_options->self_test_disable	0
TOP.5f97ee11.0002b672	user_options->slow_candidates	0
TOP.5f97ee11.0002b672	user_options->show	0
TOP.5f97ee11.0002b672	user_options->speed_only	0
TOP.5f97ee11.0002b672	user_options->spin_damp	0
TOP.5f97ee11.0002b672	user_options->status	0
TOP.5f97ee11.0002b672	user_options->status_json	0
TOP.5f97ee11.0002b672	user_options->status_timer	10
TOP.5f97ee11.0002b672	user_options->stdout_flag	0
TOP.5f97ee11.0002b672	user_options->usage	0
TOP.5f97ee11.0002b672	user_options->username	0
TOP.5f97ee11.0002b672	user_options->veracrypt_pim_start	485
TOP.5f97ee11.0002b672	user_options->veracrypt_pim_stop	485
TOP.5f97ee11.0002b672	user_options->version	0
TOP.5f97ee11.0002b672	user_options->workload_profile	3
TOP.5f97ee11.0002b672	user_options->brain_client	0
TOP.5f97ee11.0002b672	user_options->brain_client_features	2
TOP.5f97ee11.0002b672	user_options->brain_server	0
TOP.5f97ee11.0002b672	user_options->brain_server_timer	300
TOP.5f97ee11.0002b672	user_options->brain_port	6863
TOP.5f97ee11.0002b672	user_options->brain_session	0
TOP.5f97ee11.0002b672	hashes->hashfile	hash
TOP.5f97ee11.0002b672	hashes->hashlist_mode	5
TOP.5f97ee11.0002b672	hashes->hashlist_format	0
TOP.5f97ee11.0002b672	hashes->hashes_cnt	0
TOP.5f97ee11.0002b672	hashes->digests_cnt	1
TOP.5f97ee11.0002b672	hashes->digests_done	0
TOP.5f97ee11.0002b672	hashes->salts_cnt	1
TOP.5f97ee11.0002b672	hashes->salts_done	0
TOP.5f97ee11.0002b672	SUB.5f97ee14.00007bed	START
TOP.5f97ee11.0002b672	SUB.5f97ee14.00007bed	straight_ctx->dict	/home/thmyris/files/SecLists/Passwords/Leaked-Databases/rockyou.txt
TOP.5f97ee11.0002b672	SUB.5f97ee14.00007bed	runtime_start	1603792404
TOP.5f97ee11.0002b672	SUB.5f97ee14.00007bed	runtime_stop	1603792893
TOP.5f97ee11.0002b672	SUB.5f97ee14.00007bed	status-after-work	8
TOP.5f97ee11.0002b672	SUB.5f97ee14.00007bed	STOP
TOP.5f97ee11.0002b672	proc_start	1603792401
TOP.5f97ee11.0002b672	proc_stop	1603792894
TOP.5f97ee11.0002b672	STOP
TOP.5f97f1d2.000c1a72	START
TOP.5f97f1d2.000c1a72	folder_config->cwd	/media/WIN/Users/Thmyris/Desktop/Files/sec/thm/crackthehash
TOP.5f97f1d2.000c1a72	folder_config->install_dir	/home/thmyris/files/hashcat-6.1.1
TOP.5f97f1d2.000c1a72	folder_config->profile_dir	/home/thmyris/files/hashcat-6.1.1
TOP.5f97f1d2.000c1a72	folder_config->session_dir	/home/thmyris/files/hashcat-6.1.1
TOP.5f97f1d2.000c1a72	folder_config->shared_dir	/home/thmyris/files/hashcat-6.1.1
TOP.5f97f1d2.000c1a72	user_options->separator	:
TOP.5f97f1d2.000c1a72	user_options->encoding_from	utf-8
TOP.5f97f1d2.000c1a72	user_options->encoding_to	utf-8
TOP.5f97f1d2.000c1a72	user_options->rule_buf_l	:
TOP.5f97f1d2.000c1a72	user_options->rule_buf_r	:
TOP.5f97f1d2.000c1a72	user_options->session	hashcat
TOP.5f97f1d2.000c1a72	user_options->limit	0
TOP.5f97f1d2.000c1a72	user_options->skip	0
TOP.5f97f1d2.000c1a72	user_options->attack_mode	0
TOP.5f97f1d2.000c1a72	user_options->benchmark	0
TOP.5f97f1d2.000c1a72	user_options->benchmark_all	0
TOP.5f97f1d2.000c1a72	user_options->bitmap_max	18
TOP.5f97f1d2.000c1a72	user_options->bitmap_min	16
TOP.5f97f1d2.000c1a72	user_options->debug_mode	0
TOP.5f97f1d2.000c1a72	user_options->example_hashes	0
TOP.5f97f1d2.000c1a72	user_options->force	0
TOP.5f97f1d2.000c1a72	user_options->hwmon_disable	0
TOP.5f97f1d2.000c1a72	user_options->hwmon_temp_abort	90
TOP.5f97f1d2.000c1a72	user_options->hash_mode	1400
TOP.5f97f1d2.000c1a72	user_options->hex_charset	0
TOP.5f97f1d2.000c1a72	user_options->hex_salt	0
TOP.5f97f1d2.000c1a72	user_options->hex_wordlist	0
TOP.5f97f1d2.000c1a72	user_options->hook_threads	8
TOP.5f97f1d2.000c1a72	user_options->increment	0
TOP.5f97f1d2.000c1a72	user_options->increment_max	256
TOP.5f97f1d2.000c1a72	user_options->increment_min	1
TOP.5f97f1d2.000c1a72	user_options->keep_guessing	0
TOP.5f97f1d2.000c1a72	user_options->kernel_accel	0
TOP.5f97f1d2.000c1a72	user_options->kernel_loops	0
TOP.5f97f1d2.000c1a72	user_options->kernel_threads	0
TOP.5f97f1d2.000c1a72	user_options->keyspace	0
TOP.5f97f1d2.000c1a72	user_options->left	0
TOP.5f97f1d2.000c1a72	user_options->logfile_disable	0
TOP.5f97f1d2.000c1a72	user_options->loopback	0
TOP.5f97f1d2.000c1a72	user_options->machine_readable	0
TOP.5f97f1d2.000c1a72	user_options->markov_classic	0
TOP.5f97f1d2.000c1a72	user_options->markov_disable	0
TOP.5f97f1d2.000c1a72	user_options->markov_threshold	256
TOP.5f97f1d2.000c1a72	user_options->backend_info	0
